source_file_token,view,slice_id,frame_index,qc_valid,qc_reason,qc_ncc,qc_intensity_scale,qc_residual,rescale_status
,2CH,2ch_s37_9701,35,1,valid,0.9135599691377176,0.9970501474926253,0.19303671052063198,identity_without_rescale_tags
,2CH,2ch_s37_9701,36,1,valid,0.9164892696370318,0.9948849104859335,0.18862999028368155,identity_without_rescale_tags
,2CH,2ch_s37_9701,37,1,valid,0.9000258504001317,0.998019801980198,0.2019077675856739,identity_without_rescale_tags
,2CH,2ch_s37_9701,38,1,valid,0.9289832846729075,0.9907120743034056,0.17645838489740043,identity_without_rescale_tags
,2CH,2ch_s37_9701,39,1,valid,0.9233078258191133,0.9948717948717949,0.17575301331284474,identity_without_rescale_tags
,2CH,2ch_s37_9701,40,1,valid,0.9302153650951448,1.0,0.1641551586807819,identity_without_rescale_tags
,2CH,2ch_s37_9701,41,1,valid,0.9355821171466628,0.9929435483870968,0.1620405253626637,identity_without_rescale_tags
,2CH,2ch_s37_9701,42,1,valid,0.9608057382625921,0.99581589958159,0.12917974388379463,identity_without_rescale_tags
,2CH,2ch_s37_9701,43,1,valid,0.9496754181409816,0.9948892674616695,0.13731414097977962,identity_without_rescale_tags
,2CH,2ch_s37_9701,44,1,valid,0.9451760277076142,1.0,0.1455803799826189,identity_without_rescale_tags
,2CH,2ch_s37_9701,45,1,valid,0.9583745469714429,0.991869918699187,0.13157833832870183,identity_without_rescale_tags
,2CH,2ch_s37_9701,46,1,valid,0.9559960078989855,0.9985528219971056,0.13136411445419346,identity_without_rescale_tags
,2CH,2ch_s37_9701,47,1,valid,0.9544175459432875,0.9966703662597114,0.13251212953375494,identity_without_rescale_tags
,2CH,2ch_s37_9701,48,1,valid,0.9405036960106375,0.9963898916967509,0.1538046212228408,identity_without_rescale_tags
,2CH,2ch_s37_9701,49,1,valid,0.9560220650286677,0.9957698815566836,0.13335701588915802,identity_without_rescale_tags
,2CH,2ch_s38_9801,0,1,valid,0.9441328658180314,1.0578675347816482,0.15444591398944116,identity_without_rescale_tags
,2CH,2ch_s38_9801,1,1,valid,0.9589922030250235,1.0296647144082587,0.1299282374778401,identity_without_rescale_tags
,2CH,2ch_s38_9801,2,1,valid,0.943602900493608,1.0215423613142245,0.14439215739406808,identity_without_rescale_tags
,2CH,2ch_s38_9801,3,1,valid,0.9471481328178836,1.0189334193671735,0.14117155490730765,identity_without_rescale_tags
,2CH,2ch_s38_9801,4,1,valid,0.946907107520215,1.0089285714285714,0.14476326869482153,identity_without_rescale_tags
,2CH,2ch_s38_9801,5,1,valid,0.9657167861103376,1.0018416206261511,0.1128892961437793,identity_without_rescale_tags
,2CH,2ch_s38_9801,6,1,valid,0.9428167341107795,1.0011455294826221,0.13628559292436618,identity_without_rescale_tags
,2CH,2ch_s38_9801,7,1,valid,0.9611011130619376,1.0058479532163742,0.12460358897820259,identity_without_rescale_tags
,2CH,2ch_s38_9801,8,1,valid,0.9480687257934743,1.0045146956911664,0.1443630937412735,identity_without_rescale_tags
,2CH,2ch_s38_9801,9,1,valid,0.9474835104100231,1.0018354238487193,0.15030802099227789,identity_without_rescale_tags
,2CH,2ch_s38_9801,10,1,valid,0.9291547254485807,1.0,0.16932586222003745,identity_without_rescale_tags
,2CH,2ch_s38_9801,11,1,valid,0.9203083374725733,1.0016260334566298,0.17141640770553293,identity_without_rescale_tags
,2CH,2ch_s38_9801,12,1,valid,0.9472245339241159,1.0,0.1441822145722352,identity_without_rescale_tags
,2CH,2ch_s38_9801,13,1,valid,0.9411208523929219,1.0,0.14836206781327366,identity_without_rescale_tags
,2CH,2ch_s38_9801,14,1,valid,0.9639987322156084,1.001259974800504,0.11763726048662641,identity_without_rescale_tags
,2CH,2ch_s38_9801,15,1,valid,0.9586478535832733,1.0,0.12684031609165528,identity_without_rescale_tags
,2CH,2ch_s38_9801,16,1,valid,0.9733622983600522,0.9976735081224245,0.10601913483214839,identity_without_rescale_tags
,2CH,2ch_s38_9801,17,1,valid,0.9459215311263941,1.0,0.13404349007721106,identity_without_rescale_tags
,2CH,2ch_s38_9801,18,1,valid,0.9462032573098346,1.0,0.1398817700776269,identity_without_rescale_tags
,2CH,2ch_s38_9801,19,1,valid,0.9478987484781258,0.994132027936712,0.1398956877640554,identity_without_rescale_tags
,2CH,2ch_s38_9801,20,1,valid,0.9320760276564806,1.0,0.1628162364539043,identity_without_rescale_tags
,2CH,2ch_s38_9801,21,1,valid,0.9120911528354212,0.9987878716642595,0.177573272253583,identity_without_rescale_tags
,2CH,2ch_s38_9801,22,1,valid,0.9191991948780528,0.9983818727858758,0.17819791050711528,identity_without_rescale_tags
,2CH,2ch_s38_9801,23,1,valid,0.9446825212343325,0.9915966386554622,0.14863933166750537,identity_without_rescale_tags
,2CH,2ch_s38_9801,24,1,valid,0.9273231682254464,0.9951147916567229,0.16286916725972195,identity_without_rescale_tags
,2CH,2ch_s38_9801,25,1,valid,0.9596142907241489,1.0,0.1276656681750474,identity_without_rescale_tags
,2CH,2ch_s38_9801,26,1,valid,0.9602199518651521,1.0,0.12867896143010535,identity_without_rescale_tags
,2CH,2ch_s38_9801,27,1,valid,0.9645328486454632,1.0,0.12766099006607273,identity_without_rescale_tags
,2CH,2ch_s38_9801,28,1,valid,0.9325548145055612,0.9990024935174516,0.1651960563414906,identity_without_rescale_tags
,2CH,2ch_s38_9801,29,1,valid,0.9186834313130383,1.001587337581351,0.17167864771384428,identity_without_rescale_tags
,2CH,2ch_s38_9801,30,1,valid,0.9320597016272922,0.9980118577075099,0.16273651451845464,identity_without_rescale_tags
,2CH,2ch_s38_9801,31,1,valid,0.9223823464624843,1.0,0.17558918183586816,identity_without_rescale_tags
,2CH,2ch_s38_9801,32,1,valid,0.9318790809846054,0.9991311902693311,0.1625743095818197,identity_without_rescale_tags
,2CH,2ch_s38_9801,33,1,valid,0.9244608951341347,1.0,0.1664793442924843,identity_without_rescale_tags
,2CH,2ch_s38_9801,34,1,valid,0.9574776163774518,0.9960159362549801,0.13032496521120548,identity_without_rescale_tags
,2CH,2ch_s38_9801,35,1,valid,0.9399854210323715,0.9945698078169343,0.14843631389832213,identity_without_rescale_tags
,2CH,2ch_s38_9801,36,1,valid,0.9454246993188427,1.0,0.13707802343212808,identity_without_rescale_tags
,2CH,2ch_s38_9801,37,1,valid,0.958680198780377,0.9942775276299631,0.12534536851533687,identity_without_rescale_tags
,2CH,2ch_s38_9801,38,1,valid,0.9705932446206817,0.9978723307937112,0.10847928602033126,identity_without_rescale_tags
,2CH,2ch_s38_9801,39,1,valid,0.9545678088498246,1.0,0.124134809734625,identity_without_rescale_tags
,2CH,2ch_s38_9801,40,1,valid,0.9573408780073598,0.9994451940666844,0.1292646050563863,identity_without_rescale_tags
,2CH,2ch_s38_9801,41,1,valid,0.9658534606994766,0.9953508022125936,0.1162274361239106,identity_without_rescale_tags
,2CH,2ch_s38_9801,42,1,valid,0.9333217840998599,0.9987373556209197,0.15208602054272524,identity_without_rescale_tags
,2CH,2ch_s38_9801,43,1,valid,0.951437023785399,0.9982394311626883,0.13429814646180865,identity_without_rescale_tags
,2CH,2ch_s38_9801,44,1,valid,0.9533375107302815,0.9960474308300395,0.13513954513835333,identity_without_rescale_tags
,2CH,2ch_s38_9801,45,1,valid,0.970411767713196,0.9959404600811907,0.1076248428362009,identity_without_rescale_tags
,2CH,2ch_s38_9801,46,1,valid,0.9430242893941866,0.997272725018781,0.14015154883763206,identity_without_rescale_tags
,2CH,2ch_s38_9801,47,1,valid,0.9529670870438158,0.9995399832625005,0.13609163469113522,identity_without_rescale_tags
,2CH,2ch_s38_9801,48,1,valid,0.9428012369918328,0.9980842841571768,0.15013174513157615,identity_without_rescale_tags
,2CH,2ch_s38_9801,49,1,valid,0.9424129563723999,0.9998704998704999,0.1558534993890372,identity_without_rescale_tags
,2CH,2ch_s39_9901,0,1,valid,0.9459247514652119,1.0533333333333332,0.15309518887951754,identity_without_rescale_tags
,2CH,2ch_s39_9901,1,1,valid,0.9681886919971402,1.0364963503649636,0.12189820228640648,identity_without_rescale_tags
,2CH,2ch_s39_9901,2,1,valid,0.9519831148440699,1.0224719101123596,0.1401091471975423,identity_without_rescale_tags
,2CH,2ch_s39_9901,3,1,valid,0.9684691541701458,1.0154525386313467,0.11004901941456226,identity_without_rescale_tags
,2CH,2ch_s39_9901,4,1,valid,0.9451082281441929,1.011764705882353,0.13417483194699661,identity_without_rescale_tags
,2CH,2ch_s39_9901,5,1,valid,0.9479420407035622,1.0077841203943954,0.13936354491437616,identity_without_rescale_tags
,2CH,2ch_s39_9901,6,1,valid,0.9450638554558234,1.002288329519451,0.1412748684691423,identity_without_rescale_tags
,2CH,2ch_s39_9901,7,1,valid,0.9469339879110391,1.0,0.14233456809999764,identity_without_rescale_tags
,2CH,2ch_s39_9901,8,1,valid,0.9327287121477735,1.0,0.15551499129736931,identity_without_rescale_tags
,2CH,2ch_s39_9901,9,1,valid,0.9275263164910594,1.0,0.16567406892226733,identity_without_rescale_tags
,2CH,2ch_s39_9901,10,1,valid,0.9408415675628714,1.0,0.15238608973364254,identity_without_rescale_tags
,2CH,2ch_s39_9901,11,1,valid,0.9101803521742583,1.0,0.18481567657308848,identity_without_rescale_tags
,2CH,2ch_s39_9901,12,1,valid,0.9297580858590225,1.0,0.16229587033509477,identity_without_rescale_tags
,2CH,2ch_s39_9901,13,1,valid,0.9271776335330469,0.9953051643192489,0.17125165465759018,identity_without_rescale_tags
,2CH,2ch_s39_9901,14,1,valid,0.9443394438210233,0.9973190348525469,0.15068073942344676,identity_without_rescale_tags
,2CH,2ch_s39_9901,15,1,valid,0.9341658929100384,0.998003992015968,0.15817835067328484,identity_without_rescale_tags
,2CH,2ch_s39_9901,16,1,valid,0.9524267763867971,1.0,0.14036668905115088,identity_without_rescale_tags
,2CH,2ch_s39_9901,17,1,valid,0.9558881555870619,0.9972144846796658,0.13695613472428292,identity_without_rescale_tags
,2CH,2ch_s39_9901,18,1,valid,0.9468974215120851,1.0,0.15151004207969548,identity_without_rescale_tags
,2CH,2ch_s39_9901,19,1,valid,0.953416413467654,1.0,0.14505936963829463,identity_without_rescale_tags
,2CH,2ch_s39_9901,20,1,valid,0.9388616705353262,1.0,0.1557857099512729,identity_without_rescale_tags
,2CH,2ch_s39_9901,21,1,valid,0.9551072090450304,1.0,0.1373567633722662,identity_without_rescale_tags
,2CH,2ch_s39_9901,22,1,valid,0.9268770629579627,0.998389694041868,0.1704565627709885,identity_without_rescale_tags
,2CH,2ch_s39_9901,23,1,valid,0.9284351755128863,1.0,0.17407328869722374,identity_without_rescale_tags
,2CH,2ch_s39_9901,24,1,valid,0.930753404102149,0.9953198127925117,0.16804954881503054,identity_without_rescale_tags
,2CH,2ch_s39_9901,25,1,valid,0.9558342737221102,0.998289136013687,0.13767157229026816,identity_without_rescale_tags
,2CH,2ch_s39_9901,26,1,valid,0.9526561922456593,0.9991474850809889,0.13703169488740333,identity_without_rescale_tags
,2CH,2ch_s39_9901,27,1,valid,0.9507901928645537,1.0,0.13544426707533463,identity_without_rescale_tags
,2CH,2ch_s39_9901,28,1,valid,0.9662863608506204,0.993006993006993,0.11679895435446876,identity_without_rescale_tags
,2CH,2ch_s39_9901,29,1,valid,0.964070307276766,0.9967213114754099,0.11761591821520835,identity_without_rescale_tags
,2CH,2ch_s39_9901,30,1,valid,0.9690856709857775,1.0,0.10959716661244083,identity_without_rescale_tags
,2CH,2ch_s39_9901,31,1,valid,0.9525039233343672,0.9979070740895772,0.13460308069791083,identity_without_rescale_tags
,2CH,2ch_s39_9901,32,1,valid,0.9658848349391054,0.996996996996997,0.11591501410873943,identity_without_rescale_tags
,2CH,2ch_s39_9901,33,1,valid,0.9350212143009401,0.9966329966329966,0.15357513546911805,identity_without_rescale_tags
,2CH,2ch_s39_9901,34,1,valid,0.9454833441673135,1.0,0.139974979237066,identity_without_rescale_tags
,2CH,2ch_s39_9901,35,1,valid,0.9292401512262783,0.9945288753799392,0.16550144958510607,identity_without_rescale_tags
,2CH,2ch_s39_9901,36,1,valid,0.9427895918481874,0.995850622406639,0.15259621795267483,identity_without_rescale_tags
,2CH,2ch_s39_9901,37,1,valid,0.9289691832218365,0.9933444259567388,0.1611540895176236,identity_without_rescale_tags
,2CH,2ch_s39_9901,38,1,valid,0.9522382681344034,0.9974424552429667,0.13609714470756534,identity_without_rescale_tags
,2CH,2ch_s39_9901,39,1,valid,0.9496580239512327,0.9950980392156863,0.14439929692091713,identity_without_rescale_tags
,2CH,2ch_s39_9901,40,1,valid,0.9471005516914445,0.9977973568281938,0.15033760955729633,identity_without_rescale_tags
,2CH,2ch_s39_9901,41,1,valid,0.9239024012016623,0.9963302752293578,0.1780455328868888,identity_without_rescale_tags
,2CH,2ch_s39_9901,42,1,valid,0.9080006606339794,1.0,0.19359033467976117,identity_without_rescale_tags
,2CH,2ch_s39_9901,43,1,valid,0.9081922747758482,1.0,0.1955909806128273,identity_without_rescale_tags
,2CH,2ch_s39_9901,44,1,valid,0.8935464562497474,1.0,0.20713537343387914,identity_without_rescale_tags
,2CH,2ch_s39_9901,45,1,valid,0.9130416005089523,1.0,0.18562215990791833,identity_without_rescale_tags
,2CH,2ch_s39_9901,46,1,valid,0.914631802820319,0.9975111996017919,0.182381585392879,identity_without_rescale_tags
,2CH,2ch_s39_9901,47,1,valid,0.9431901339352042,0.9955156950672646,0.14723257377444413,identity_without_rescale_tags
,2CH,2ch_s39_9901,48,1,valid,0.9322212608885828,0.9969666329625885,0.15698479347914263,identity_without_rescale_tags
,2CH,2ch_s39_9901,49,1,valid,0.9410753088247484,0.9961389961389961,0.14641797043018492,identity_without_rescale_tags
,2CH,2ch_s3_6301,0,1,valid,0.9007950812973842,1.0376277366823485,0.2210232586521221,identity_without_rescale_tags
,2CH,2ch_s3_6301,1,1,valid,0.8730530794575241,1.0258686296121347,0.23522190416746785,identity_without_rescale_tags
,2CH,2ch_s3_6301,2,1,valid,0.8901325098810947,1.0185185185185186,0.22468078569603134,identity_without_rescale_tags
,2CH,2ch_s3_6301,3,1,valid,0.8874750058930783,1.0103092783505154,0.22654891520630968,identity_without_rescale_tags
,2CH,2ch_s3_6301,4,1,valid,0.8797976331368462,1.0036289207488105,0.23634314646077365,identity_without_rescale_tags
,2CH,2ch_s3_6301,5,1,valid,0.8751804762380708,1.0063694267515924,0.23681804298463466,identity_without_rescale_tags
,2CH,2ch_s3_6301,6,1,valid,0.9046849814802701,1.012117659597144,0.21483119308753182,identity_without_rescale_tags
,2CH,2ch_s3_6301,7,1,valid,0.9237241058322533,1.0041152263374487,0.19330614081027936,identity_without_rescale_tags
,2CH,2ch_s3_6301,8,1,valid,0.929892710650344,1.0033927081235072,0.18731743767228778,identity_without_rescale_tags
,2CH,2ch_s3_6301,9,1,valid,0.9336819727635158,1.001733435476845,0.17848489866243314,identity_without_rescale_tags
,2CH,2ch_s3_6301,10,1,valid,0.9414158775514162,1.0026109660574412,0.17314984317567914,identity_without_rescale_tags
,2CH,2ch_s3_6301,11,1,valid,0.946221918915525,1.0,0.16750950849266585,identity_without_rescale_tags
,2CH,2ch_s3_6301,12,1,valid,0.932684843655426,0.9985206291265365,0.18358276182679636,identity_without_rescale_tags
,2CH,2ch_s3_6301,13,1,valid,0.9282498947678489,1.0,0.19157148032867555,identity_without_rescale_tags
,2CH,2ch_s3_6301,14,1,valid,0.9152229140210608,1.0,0.2120240829534911,identity_without_rescale_tags
,2CH,2ch_s3_6301,15,1,valid,0.9001361035376655,1.0,0.2225486909466729,identity_without_rescale_tags
,2CH,2ch_s3_6301,16,1,valid,0.8765456104600735,1.0,0.24378810563612893,identity_without_rescale_tags
,2CH,2ch_s3_6301,17,1,valid,0.875980231857538,1.0,0.252525601159824,identity_without_rescale_tags
,2CH,2ch_s3_6301,18,1,valid,0.8737241598627339,1.0,0.2565979305898526,identity_without_rescale_tags
,2CH,2ch_s3_6301,19,1,valid,0.8788634227091676,0.998181764085543,0.24363813818143595,identity_without_rescale_tags
,2CH,2ch_s3_6301,20,1,valid,0.8781793990692986,0.9915966386554622,0.24407731819192074,identity_without_rescale_tags
,2CH,2ch_s3_6301,21,1,valid,0.8917457240548504,1.0,0.23147932260516835,identity_without_rescale_tags
,2CH,2ch_s3_6301,22,1,valid,0.8933330416176454,1.0,0.23207908321497495,identity_without_rescale_tags
,2CH,2ch_s3_6301,23,1,valid,0.9027441209168765,0.9951644055352125,0.21898316337734267,identity_without_rescale_tags
,2CH,2ch_s3_6301,24,1,valid,0.902418937308283,0.9944852754827919,0.21859888650718612,identity_without_rescale_tags
,2CH,2ch_s3_6301,25,1,valid,0.9214111617278742,1.0,0.19973260978795257,identity_without_rescale_tags
,2CH,2ch_s3_6301,26,1,valid,0.9268948245634194,1.0,0.19552610267383397,identity_without_rescale_tags
,2CH,2ch_s3_6301,27,1,valid,0.9380288563063409,0.9904761904761905,0.1780886657627958,identity_without_rescale_tags
,2CH,2ch_s3_6301,28,1,valid,0.9287214509843743,0.9933031960337162,0.17810262857792855,identity_without_rescale_tags
,2CH,2ch_s3_6301,29,1,valid,0.9455625958821171,1.0,0.16251891692906414,identity_without_rescale_tags
,2CH,2ch_s3_6301,30,1,valid,0.9419696462127298,0.998868776832959,0.1706978719032753,identity_without_rescale_tags
,2CH,2ch_s3_6301,31,1,valid,0.9461168617854532,0.992656047749173,0.16441001539566355,identity_without_rescale_tags
,2CH,2ch_s3_6301,32,1,valid,0.924272839797396,0.9951557093425606,0.17997012976443155,identity_without_rescale_tags
,2CH,2ch_s3_6301,33,1,valid,0.937478458291106,1.0,0.17733039177523321,identity_without_rescale_tags
,2CH,2ch_s3_6301,34,1,valid,0.9315660083841885,1.0,0.18629155174183668,identity_without_rescale_tags
,2CH,2ch_s3_6301,35,1,valid,0.9302068206768442,0.9927565380624249,0.18471492347267246,identity_without_rescale_tags
,2CH,2ch_s3_6301,36,1,valid,0.9041249188180581,1.0,0.201593472774965,identity_without_rescale_tags
,2CH,2ch_s3_6301,37,1,valid,0.9205878732692652,1.0,0.19528900997168894,identity_without_rescale_tags
,2CH,2ch_s3_6301,38,1,valid,0.9205242732117261,1.0,0.19749239847750816,identity_without_rescale_tags
,2CH,2ch_s3_6301,39,1,valid,0.9302847404292175,0.9941249747667823,0.18229334390324034,identity_without_rescale_tags
,2CH,2ch_s3_6301,40,1,valid,0.9184751076164778,1.0,0.18335663783245235,identity_without_rescale_tags
,2CH,2ch_s3_6301,41,1,valid,0.943797808556379,1.0,0.16827177202088955,identity_without_rescale_tags
,2CH,2ch_s3_6301,42,1,valid,0.949309668211351,1.0,0.15850565085802118,identity_without_rescale_tags
,2CH,2ch_s3_6301,43,1,valid,0.9513082686084543,1.0,0.1565340047323074,identity_without_rescale_tags
,2CH,2ch_s3_6301,44,1,valid,0.9338342361633695,1.0,0.1775639175960185,identity_without_rescale_tags
,2CH,2ch_s3_6301,45,1,valid,0.9333567683344233,1.0,0.18672429837738896,identity_without_rescale_tags
,2CH,2ch_s3_6301,46,1,valid,0.9256936165095512,1.0,0.19938326523125222,identity_without_rescale_tags
,2CH,2ch_s3_6301,47,1,valid,0.9186183573609512,0.9934390357642501,0.20489336293469523,identity_without_rescale_tags
,2CH,2ch_s3_6301,48,1,valid,0.9040088781495705,0.9963635882788533,0.2172531043183606,identity_without_rescale_tags
,2CH,2ch_s3_6301,49,1,valid,0.8909128813717504,1.0,0.2364220759952399,identity_without_rescale_tags
,2CH,2ch_s40_10001,0,1,valid,0.9516245105970139,1.0569395017793595,0.14851257035051704,identity_without_rescale_tags
